title,link,like,angry
[금리 상승기 재테크] 부동산-빚테크·갭투자 위험…경매 옥석 가려야 한남·...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=024&aid=0000060623,1,0
"강남구 압구정동 `신현대(현대9,11,12차)`, 전용 110㎡ 월세 거래 완료",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004309864,0,0
"트러스트부동산 대표 공승배 변호사 기소, '복덕방 변호사' 위법 여부 법정 공...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=014&aid=0003679696,0,0
올해 부동산 시장 대체로 '흐림' 속 곳에 따라 '맑음',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002973566,5,1
돈 버는 부동산 리모델링 낡은 건물 새단장하면 가치 UP UP,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=024&aid=0000053023,6,0
"강남, 명동보다 수익률 높은 분당 상권 대표하는 랜드마크 복합상가 `분당 지...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002518896,0,0
"""종로 뜨고 강남 지고""…희비 엇갈린 서울 상권",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=008&aid=0003983422,3,0
강남구청 '소송전 청담삼익' 재건축 강행,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003153788,1,1
[자영업 줄폐업 휘청이는 핵심상권] 치솟는 공실률...논현 상권 3개월새 2배↑,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003407773,5,13
소형상가 상권 세대교체 '반란'...서울대입구·신림역·수원역 임대료 강남·...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000395200,0,0
‘부동산+콘텐츠’ 결합 투자 상품 나온다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003127638,2,0
부동산·주식 투자로 대박 난 연예인들의 숨은 비법은?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000315400,0,0
1700만명 걸은 '서울로7017'...주변 부동산 '행복한 동행',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=008&aid=0004216282,6,4
유동인구·접근성 갖춘 역세권 상업시설 ‘각광’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=081&aid=0003053519,0,0
’확장‘ 홍대 vs ’부상‘ 건대...‘대학가’ 부동산 전쟁,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001330573,2,0
초역세권 프리미엄 상권 'CL타워' 상가 분양 중,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=215&aid=0000555455,0,0
북위례 송파상권의 중심지서 '센트라포레' 분양,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=215&aid=0000683892,3,0
"[TAPAS]스타일난다, 부동산 투자도 400억대로 날았다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001382948,11,5
최저금리 시대…상가 등 수익형부동산 관심집중,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0002333909,0,0
[Real Estate] ★2017 연예인들이 사랑한 부동산 총결산…전지현 전액 현찰로...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=024&aid=0000058247,6,5
"[집코노미] '사교육 1번지' 대치동, 상권도 핫 플레이스",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003897079,0,1
잇따르는 개발호재 업고 부동산 시세 ‘들썩’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0002317475,1,0
"‘수익형 부동산’ 평창 오피스텔, 아파텔 올림픽 수혜 전망",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=468&aid=0000235360,0,0
핫플레이스였던 동네 맞나…서울상권 `공실 공포`,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004183156,9,76
"공인중개사 vs 변호사...검찰, 변호사가 차린 부동산 업체 수사 착수",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=082&aid=0000590030,1,0
"""싸이·김희애도 투자""…부동산 고수의 선택은 주차장 용지",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000320927,23,0
"용틀임하는 용산 부동산, 이번엔 강남 넘을까",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=469&aid=0000214515,7,6
[정리뉴스]공인중개사·변호사 ‘부동산 중개업’ 놓고 마찰···그간 무슨 ...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=032&aid=0002701952,1,0
올해 서울 오피스빌딩 거래액 11조원 역대 최고,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001615588,1,4
"강남구 역삼동 아파트 `역삼래미안` , 똘똘한 한 채로 주목",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004218582,4,0
주택 이어 토지까지… 부동산 전역에 퍼진 稅 공포,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002530597,19,179
"""봄맞이 '수익형 부동산' 기지개... 어디를 주목할까""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=468&aid=0000117028,3,0
警 “변호사 부동산 중개 위법”… 檢수사 촉각,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=469&aid=0000136498,2,0
"골목상권 활성화 바람 타고… 단독주택, 봄날은 온다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003132314,51,25
"수서역 초역세권 강남구 수서동 `삼익` 아파트, 임대차 거래 활발",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004244443,1,1
"""청량리·왕십리·영등포에 아파트 타운… 새 상권 형성될 것""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=023&aid=0003394150,5,5
"[성공창업, 상권을 보라 ] 강남상권",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002816492,0,0
"롯데, 프리미엄 슈퍼마켓 진출…고소득 상권 겨냥",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003757079,0,0
그래도 부동산…수익형부동산 인기,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=215&aid=0000586864,0,0
기준금리 1.25% 시대...수익형 부동산 인기 '쑥쑥',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=123&aid=0002144760,2,0
[12월 4주 분양동향] 올해 청약 막차…8394가구 청약 나서,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=031&aid=0000519442,0,2
요즘 상권 활성화 중요 포인트는 ‘키테넌트’… 치열한 입점경쟁,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=417&aid=0000465684,0,0
부동산 대책 ‘반사이익’ 기대되는 ‘평택 캐피토리움’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0003736333,0,0
"""2016년 주택담보 대출규제, '수익형 부동산' 부활!""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=468&aid=0000116550,0,0
"[영역없는 유통경쟁②] ""땅을 확보해라"" 유통3사, 부동산 쟁탈戰",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0002362226,2,0
천문학적 경제 효과 일으키는 초고층 건물…청라 시티타워 인근 부동산에 투자...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001544066,1,0
[高임대료의 역습]① 무권리화로 권리금까지 뜯겨…임차인 빠지고 상권 죽는 ...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000326424,8,0
삼성동 일대 '수익형 부동산' 관심고조,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=374&aid=0000130771,0,0
[주목! 우리동네 상권]핫스팟-핫플레이스 <22>한국 최고 상권으로 떠오르는 서...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=076&aid=0003211910,1,0
서울 핵심상권 `권리금 포기` 점포 속출,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003863741,4,0
"겨울잠 자는 상가시장…서울 주요상권 매출줄고, 공실늘고",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002164313,1,0
"'핫플레이스' 위례신도시, 안정적 매출 기대 '항아리 상권' 뜬다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=468&aid=0000196257,1,0
[부동산 파일] 강남 최중심지 ‘스톤 엘리시온 역삼’ 분양 등,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=469&aid=0000394240,0,0
"서울 대형병원 상권 약국, 주변 보다 매출 1억 이상 높아",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004240702,0,0
"강남역 가성비 좋은 복층 오피스텔, 강남구 서초동 `서초현대렉시온`",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003988543,0,0
유커 끊긴 서울 신사·압구정·인사 상권 `직격타`,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004259663,0,0
"집객력 확보한 휴일 없는 항아리 상권, ‘위례 센트라포레’ 상가 분양",https://search.naver.com/p/crd/rd?m=1&px=319&py=1418&sx=319&sy=712&p=UCvgJwp0YihsssAd0DdssssssSK-512440&q=%EA%B0%95%EB%82%A8%EA%B5%AC%26%EC%83%81%EA%B6%8C%26%EB%B6%80%EB%8F%99%EC%82%B0&ie=utf8&rev=1&ssc=tab.news.all&f=news&w=news&s=KfdiWz2UvILGv%2BsCe%2FpJQA%3D%3D&time=1581306945125&bt=32&a=nws*e.nav&r=11&i=88000385_000000000000000004259663&u=https%3A%2F%2Fnews.naver.com%2Fmain%2Fread.nhn%3Fmode%3DLSD%26mid%3Dsec%26sid1%3D101%26oid%3D277%26aid%3D0004259663,0,0
젠트리피케이션 현상 파악한다…상업용부동산 통계 재설계,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0002168964,1,0
'변호사 복덕방' 진출…골목상권 파괴 vs 선의의 경쟁,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0003465891,12,0
'학세권'을 아시나요?...학교 인근 부동산 시장 활기,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002214046,1,4
11.3 대책 벗어난 수익형부동산... 평택 미군 대상 렌털하우스 각광,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=468&aid=0000213534,0,0
학군·생활인프라·교통 모두 갖춘 강남구 `역삼래미안` 인기 꾸준,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004196816,4,0
얼어붙는 부동산 경매시장,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003868291,2,0
골목상권은 스스로 진화한다…가로수길의 변신,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004015341,2,2
서울 주요 핵심상권 `권리금 포기` 점포 속출,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003863669,10,0
학세권·몰세권·역세권 모두 갖춘 강남구 `삼성힐스테이트2단지`,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004199231,2,0
강남구청역사거리 상권 상업용 빌딩 매매사례 분석,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003975705,0,0
수익형 부동산 흥행 부르는 역세권… '평택고덕 코아루 더블루시티' 주목,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=215&aid=0000696311,0,1
수도권 뜨는 상권마다 뷰티숍…절반은 5년내 문닫는다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001159916,1,0
`차이나머니` 서울 부동산 공습,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003783529,19,0
"미단시티 굿몰, 상해에서 상미그룹(想美)과 MOA체결…영종 대형 상권에 시선집...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=366&aid=0000410664,3,0
'부동산광풍'에 내년 오피스텔 기준시가 3.84%↑,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=008&aid=0003772190,0,0
교통·힐링·문화 3박자 갖춘 강남구 `삼성동센트럴아이파크` 눈길,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004198732,0,0
커지는 '부동산 종합서비스업'…중개법이 발목잡나,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0003545548,1,0
[분양캘린더]12월 넷째 주 8394가구 분양…견본주택 5곳 개관,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0009618777,3,0
수서고속철도 개통…인근 부동산 시장 활기,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=031&aid=0000393922,1,0
"한국경제TV '2018 부동산엑스포', 7월 13~15일 코엑스서 개최",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=215&aid=0000647472,0,0
"[2017 표준공시지가]서울 상권, 홍대·이태원 땅값 가장 많이 올라",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002168956,2,0
"애경, 상권별 맞춤형 전략 통했다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0003835242,0,0
[분양현장+]역세권에 싼 분양가 '매력'…e편한세상 홍제 가든플라츠,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0004369667,0,3
"수익형부동산에 눈돌린 투자수요, `입지` 더 깐깐하게 봐야",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004102975,0,0
"강남 황금상권 학동역 앞에 들어서는 10년만의 그린상가, CL타워",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002424695,1,0
[상권 17] K스타로드로 '뉴 청담' 시대 연다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=050&aid=0000039995,0,0
"강남구 역삼푸르지오, 학군 수요로 문의 `활발`",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004058708,2,0
[대박땅꾼의 땅스토리]서울 수익형 부동산 투자 전략은,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0003578875,1,0
"강남구에 부는 `똘똘한 한 채` 바람, `삼성동센트럴아이파크` 최근 시세는?",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004195001,0,1
"강남 마지막 예비상권, 학동역 CL타워 ‘눈길’",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=081&aid=0002857012,0,0
"[슈퍼리치]최순실 자매,‘주요상권ㆍ부촌’부동산 가치 ‘최소 253억원’껑충",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=016&aid=0001146618,30,0
"충북 커피전문점창업, 강남구 국밥집 창업 외 2건",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003716828,0,0
흔들리지 않는 상권은 바로 C-AUTO,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003731878,0,0
[이근우기자의 경제학으로 세상읽기]세금폭탄 때리면 부동산가격이 빠질까,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004145184,14,1
[Lawfirm&Biz]“뻔한 답만 하면 안되죠” 창의적 솔루션으로 부동산 ‘부동의...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0002951139,0,0
개발호재에도 `멘붕` 온 삼성동 상권…매출 반토막에 폐업 속출,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003881919,1,0
다양한 인프라 가진 강남구 ‘역삼e편한세상’ 매물 귀해…,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004094238,0,0
주택 이어 토지까지…부동산 전역에 퍼진 稅 공포,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002530519,4,8
위례신도시 중심 상권 ‘위례 우성트램타워’ 입주 80% 완료,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004044860,0,0
투자가치 돋보이는 강남구 대치동 프리미엄 메디컬센터 상가 마감 임박,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001239199,0,0
[한경창업마당] 강남구 할리스커피 창업 외 5건,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003592901,0,0
노른자 상권의 배신…진퇴양난 유통대기업,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0003713684,1,0
강남 상권 거품 걷히나… 중대형상가 임대료 1년 새 2.1%↓,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=417&aid=0000320004,0,0
주변 개발과 재건축 수혜로 매물 부족… 강남구 ‘청담삼익’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004078383,1,0
[김학렬의 All that 부동산 71회] 오피스텔 투자법!,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0003817650,2,0
[김학렬의 All that 부동산 70회] 다세대 빌라 투자법!,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0003812047,0,0
"공인중개사, 트러스트 부동산 고소..“중개법 위반” vs “법률사무다”",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0003512866,1,0
[분양 포커스] 수요·입지 탄탄…수익형 부동산 시장 봄바람,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003740800,2,0
[김학렬의 All that 부동산 94회] 질적인 시장에 대한 지역 진입 전략,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0003949988,1,1
"부동산 실수요자, 내집 마련 서두를 필요 없다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=009&aid=0003671615,1,0
기준금리 사상 최저…수익형 부동산 ‘인기’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0002980046,0,0
강남구청역 사거리 인근 중소형 빌딩 실거래 사례 및 추천매물,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003659757,0,0
"대림산업, `e편한세상 홍제 가든플라츠` 26일 1순위 청약접수",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004488070,0,0
[주목! 우리 동네 상권] 핫 스팟-핫 플레이스 ⑤서울대입구역 인근 샤로수·봉...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=076&aid=0003160971,0,1
